timestamp,latitude,longitude,feature_speed,feature_bearing
2025-10-12T08:00:00Z,59.91391777010009,10.752066465564129,1.8094187538146125,116.16156644202732
2025-10-12T08:01:00Z,59.91388833651844,10.75245186619597,1.488175050066076,116.16156644202732
2025-10-12T08:02:00Z,59.91379672554879,10.752625918007922,0.8745020132887789,116.16156644202732
2025-10-12T08:03:00Z,59.913467344813824,10.752764209509266,1.9815020119949704,116.16156644202732
2025-10-12T08:04:00Z,59.913569628488574,10.752980768768715,0.7708630176910003,116.16156644202732
2025-10-12T08:05:00Z,59.913515181806794,10.753163384765424,0.5509189678786983,116.16156644202732
2025-10-12T08:06:00Z,59.913231894345955,10.753445315285333,1.8865942930647956,116.16156644202732
2025-10-12T08:07:00Z,59.91335957361042,10.75352195842263,1.7668240978026055,116.16156644202732
2025-10-12T08:08:00Z,59.91324716171393,10.753668395527178,0.5555114520732389,116.16156644202732
2025-10-12T08:09:00Z,59.912919484007766,10.753960103334352,0.6808503286659182,116.16156644202732
2025-10-12T08:10:00Z,59.91298888004383,10.754052125137832,1.0098124456520992,116.16156644202732
2025-10-12T08:11:00Z,59.91284723060801,10.754303498472082,0.9729355067459156,116.16156644202732
2025-10-12T08:12:00Z,59.91292469778843,10.75449965547765,0.9781287543981049,116.16156644202732
2025-10-12T08:13:00Z,59.91277344316908,10.754698303220538,1.423794782273457,116.16156644202732
2025-10-12T08:14:00Z,59.91260156173226,10.754966548037505,1.9086015477693443,116.16156644202732
2025-10-12T08:15:00Z,59.91262231709506,10.754981656820988,1.1028963704138632,116.16156644202732
2025-10-12T08:16:00Z,59.91263655647902,10.755203716143956,1.810515671279508,116.16156644202732
2025-10-12T08:17:00Z,59.91214515130082,10.755254140100002,1.6063734523833373,116.16156644202732
2025-10-12T08:18:00Z,59.91217798131829,10.755591821539115,1.0319332364611649,116.16156644202732
2025-10-12T08:19:00Z,59.912026055077355,10.755704908804217,0.8504116265748649,116.16156644202732
2025-10-12T08:20:00Z,59.9120298648446,10.756023421473254,1.0764899707395226,116.16156644202732
2025-10-12T08:21:00Z,59.911832942192035,10.756258262323646,1.924941775925338,116.16156644202732
2025-10-12T08:22:00Z,59.91194509890651,10.756358601115577,1.9170980334371155,116.16156644202732
2025-10-12T08:23:00Z,59.91198430560887,10.756503610308645,0.7505509191381128,116.16156644202732
2025-10-12T08:24:00Z,59.91167664522082,10.756809245126401,1.4116051923182886,116.16156644202732
2025-10-12T08:25:00Z,59.9114096706329,10.756957396296407,0.7647920480082624,116.16156644202732
2025-10-12T08:26:00Z,59.91141101928069,10.757084452288083,1.66937671035013,116.16156644202732
2025-10-12T08:27:00Z,59.91133040309536,10.757313188510437,1.953653945211217,116.16156644202732
2025-10-12T08:28:00Z,59.91142871709146,10.757462925370625,1.5440309270806885,116.16156644202732
2025-10-12T08:29:00Z,59.91122769519228,10.757672344734898,0.836660857754991,116.16156644202732
2025-10-12T17:00:00Z,59.91112029230208,10.757748425588499,1.3894099022625548,-63.838433557972685
2025-10-12T17:01:00Z,59.91110932232547,10.757726469782742,1.8161912939455704,-63.838433557972685
2025-10-12T17:02:00Z,59.911225387797614,10.757481229844005,1.8331221198034657,-63.838433557972685
2025-10-12T17:03:00Z,59.91143434991027,10.75743836096539,1.3262860559137089,-63.838433557972685
2025-10-12T17:04:00Z,59.91145563861058,10.757060170275546,1.059032775518471,-63.838433557972685
2025-10-12T17:05:00Z,59.91165507675032,10.75685493162086,1.243813602618156,-63.838433557972685
2025-10-12T17:06:00Z,59.911608238870095,10.756782378795164,1.776810371073153,-63.838433557972685
2025-10-12T17:07:00Z,59.91140525245046,10.756482977675786,1.3886116769892765,-63.838433557972685
2025-10-12T17:08:00Z,59.91179772272241,10.756484416087707,1.5170242288385953,-63.838433557972685
2025-10-12T17:09:00Z,59.911776060373235,10.756236254855265,1.817944979532737,-63.838433557972685
2025-10-12T17:10:00Z,59.912092398816405,10.756110870358059,1.7758725936413629,-63.838433557972685
2025-10-12T17:11:00Z,59.91216722842598,10.755881500701381,1.755519992545508,-63.838433557972685
2025-10-12T17:12:00Z,59.91232666746895,10.755736929559045,1.4279170673227766,-63.838433557972685
2025-10-12T17:13:00Z,59.91224841420084,10.755478056210741,1.8213061387983926,-63.838433557972685
2025-10-12T17:14:00Z,59.91238995485863,10.755254671368643,1.0026782813887127,-63.838433557972685
2025-10-12T17:15:00Z,59.912431045967885,10.755099495551757,1.7269505361785933,-63.838433557972685
2025-10-12T17:16:00Z,59.912596207815625,10.75498784518626,0.5095788075752503,-63.838433557972685
2025-10-12T17:17:00Z,59.91276844193625,10.754521060694033,1.9717792670411352,-63.838433557972685
2025-10-12T17:18:00Z,59.9126440143859,10.754554625356603,1.451008554649417,-63.838433557972685
2025-10-12T17:19:00Z,59.91302284670788,10.754311363042442,0.6604709582404376,-63.838433557972685
2025-10-12T17:20:00Z,59.91299160503503,10.754257745327976,1.944488005788492,-63.838433557972685
2025-10-12T17:21:00Z,59.91318089819441,10.753765850575194,1.8980421582650262,-63.838433557972685
2025-10-12T17:22:00Z,59.91310868997188,10.753739408999289,0.9514453504202244,-63.838433557972685
2025-10-12T17:23:00Z,59.91321037093877,10.753547463926937,1.37325569026441,-63.838433557972685
2025-10-12T17:24:00Z,59.91345950466289,10.753187681309521,0.5686130507187692,-63.838433557972685
2025-10-12T17:25:00Z,59.91347004356001,10.753097419461268,0.5368803746882023,-63.838433557972685
2025-10-12T17:26:00Z,59.91368321906958,10.752953424973892,1.5249430649097577,-63.838433557972685
2025-10-12T17:27:00Z,59.9134499006448,10.75272935071233,1.9956867502365667,-63.838433557972685
2025-10-12T17:28:00Z,59.91356853194329,10.752360119404338,0.7454357317875038,-63.838433557972685
2025-10-12T17:29:00Z,59.913871530300135,10.752488730889926,0.8311544191831406,-63.838433557972685
2025-10-13T08:00:00Z,59.91392438007138,10.752143592136926,1.4817668214217028,116.16156644202732
2025-10-13T08:01:00Z,59.91378442538882,10.752275304137127,1.9154238802513983,116.16156644202732
2025-10-13T08:02:00Z,59.91389799703294,10.752472991523367,1.0963915969441915,116.16156644202732
2025-10-13T08:03:00Z,59.91370978885387,10.752749343283156,0.8449319088366293,116.16156644202732
2025-10-13T08:04:00Z,59.91340151272424,10.753104376460406,1.7965373747594555,116.16156644202732
2025-10-13T08:05:00Z,59.91348388351439,10.753147107511582,0.7782882735546817,116.16156644202732
2025-10-13T08:06:00Z,59.91337427253463,10.753385675321915,1.656382766966078,116.16156644202732
2025-10-13T08:07:00Z,59.91329265956925,10.753590751432714,1.4393304824471231,116.16156644202732
2025-10-13T08:08:00Z,59.9131729854503,10.753790900375758,1.6948059364642645,116.16156644202732
2025-10-13T08:09:00Z,59.91295692824972,10.753905023349034,0.6877786883038257,116.16156644202732
2025-10-13T08:10:00Z,59.91289902743646,10.75428009404329,0.8007870900505051,116.16156644202732
2025-10-13T08:11:00Z,59.91279925009253,10.75428857109686,1.3729571028715981,116.16156644202732
2025-10-13T08:12:00Z,59.9128640643549,10.754414737602069,0.9655429383853606,116.16156644202732
2025-10-13T08:13:00Z,59.91265897678269,10.75466746109536,0.6086703316918383,116.16156644202732
2025-10-13T08:14:00Z,59.91254810270141,10.754617612067337,1.4000308221789557,116.16156644202732
2025-10-13T08:15:00Z,59.91260235215224,10.754940637105394,1.7901835957838068,116.16156644202732
2025-10-13T08:16:00Z,59.91230996905235,10.755235228864386,0.8630675237937913,116.16156644202732
2025-10-13T08:17:00Z,59.912553535961514,10.755427739691056,1.553697455816156,116.16156644202732
2025-10-13T08:18:00Z,59.912197903582616,10.7556226885839,0.9896919623659879,116.16156644202732
2025-10-13T08:19:00Z,59.91203903479987,10.755813766023318,1.025940396813771,116.16156644202732
2025-10-13T08:20:00Z,59.91193317133234,10.755971889970711,1.3513112723923373,116.16156644202732
2025-10-13T08:21:00Z,59.912038888273734,10.756252330980665,0.8002253663672152,116.16156644202732
