timestamp,latitude,longitude,feature_speed,feature_bearing
2025-10-12T10:00:00Z,59.9139,10.7622,1.5,90.0
2025-10-12T10:00:30Z,59.91421410759078,10.762195065603658,1.5,91.8
2025-10-12T10:01:00Z,59.91452790519529,10.762180267284283,1.5,93.6
2025-10-12T10:01:30Z,59.91484108313318,10.76215561964603,1.5,95.4
2025-10-12T10:02:00Z,59.91515333233564,10.762121147013145,1.5,97.2
2025-10-12T10:02:30Z,59.9154643446504,10.762076883405951,1.5,99.0
2025-10-12T10:03:00Z,59.915773813145854,10.762022872507288,1.5,100.8
2025-10-12T10:03:30Z,59.91608143241396,10.761959167619388,1.5,102.6
2025-10-12T10:04:00Z,59.91638689887165,10.761885831611286,1.5,104.4
2025-10-12T10:04:30Z,59.91668991106039,10.76180293685677,1.5,106.2
2025-10-12T10:05:00Z,59.916990169943745,10.761710565162952,1.5,108.0
2025-10-12T10:05:30Z,59.91728737920245,10.761608807689543,1.5,109.8
2025-10-12T10:06:00Z,59.91758124552685,10.761497764858882,1.5,111.6
2025-10-12T10:06:30Z,59.91787147890635,10.76137754625684,1.5,113.4
2025-10-12T10:07:00Z,59.91815779291565,10.76124827052466,1.5,115.2
2025-10-12T10:07:30Z,59.91843990499739,10.761110065241883,1.5,117.0
2025-10-12T10:08:00Z,59.91871753674101,10.76096306680044,1.5,118.80000000000001
2025-10-12T10:08:30Z,59.9189904141575,10.760807420270039,1.5,120.60000000000001
2025-10-12T10:09:00Z,59.919258267949786,10.76064327925502,1.5,122.4
2025-10-12T10:09:30Z,59.91952083377852,10.760470805742745,1.5,124.19999999999999
2025-10-12T10:10:00Z,59.91977785252292,10.76029016994375,1.5,126.0
2025-10-12T10:10:30Z,59.92002907053653,10.760101550123757,1.5,127.8
2025-10-12T10:11:00Z,59.92027423989749,10.759905132427757,1.5,129.6
2025-10-12T10:11:30Z,59.92051311865323,10.759701110696305,1.5,131.4
2025-10-12T10:12:00Z,59.920745471059284,10.759489686274215,1.5,133.2
2025-10-12T10:12:30Z,59.92097106781186,10.759271067811866,1.5,135.0
2025-10-12T10:13:00Z,59.92118968627421,10.759045471059286,1.5,136.8
2025-10-12T10:13:30Z,59.9214011106963,10.758813118653237,1.5,138.6
2025-10-12T10:14:00Z,59.92160513242776,10.758574239897488,1.5,140.4
2025-10-12T10:14:30Z,59.92180155012375,10.75832907053653,1.5,142.2
2025-10-12T10:15:00Z,59.92199016994375,10.758077852522925,1.5,144.0
2025-10-12T10:15:30Z,59.922170805742745,10.757820833778522,1.5,145.8
2025-10-12T10:16:00Z,59.92234327925502,10.75755826794979,1.5,147.60000000000002
2025-10-12T10:16:30Z,59.92250742027004,10.757290414157504,1.5,149.4
2025-10-12T10:17:00Z,59.92266306680044,10.757017536741017,1.5,151.20000000000002
2025-10-12T10:17:30Z,59.92281006524188,10.756739904997396,1.5,153.0
2025-10-12T10:18:00Z,59.92294827052466,10.75645779291565,1.5,154.8
2025-10-12T10:18:30Z,59.923077546256835,10.756171478906348,1.5,156.60000000000002
2025-10-12T10:19:00Z,59.923197764858884,10.755881245526847,1.5,158.39999999999998
2025-10-12T10:19:30Z,59.92330880768954,10.755587379202453,1.5,160.2
2025-10-12T10:20:00Z,59.923410565162946,10.75529016994375,1.5,162.0
2025-10-12T10:20:30Z,59.92350293685677,10.754989911060392,1.5,163.8
2025-10-12T10:21:00Z,59.923585831611284,10.754686898871649,1.5,165.6
2025-10-12T10:21:30Z,59.923659167619384,10.754381432413966,1.5,167.39999999999998
2025-10-12T10:22:00Z,59.923722872507284,10.754073813145858,1.5,169.2
2025-10-12T10:22:30Z,59.92377688340595,10.753764344650403,1.5,171.0
2025-10-12T10:23:00Z,59.92382114701314,10.753453332335644,1.5,172.8
2025-10-12T10:23:30Z,59.92385561964603,10.753141083133185,1.5,174.6
2025-10-12T10:24:00Z,59.92388026728428,10.752827905195293,1.5,176.4
2025-10-12T10:24:30Z,59.92389506560365,10.752514107590782,1.5,178.2
2025-10-12T10:25:00Z,59.923899999999996,10.7522,1.5,180.0
2025-10-12T10:25:30Z,59.92389506560365,10.751885892409218,1.5,181.8
2025-10-12T10:26:00Z,59.92388026728428,10.751572094804708,1.5,183.60000000000002
2025-10-12T10:26:30Z,59.92385561964603,10.751258916866815,1.5,185.4
2025-10-12T10:27:00Z,59.92382114701314,10.750946667664357,1.5,187.2
2025-10-12T10:27:30Z,59.92377688340595,10.750635655349598,1.5,189.0
2025-10-12T10:28:00Z,59.923722872507284,10.750326186854142,1.5,190.8
2025-10-12T10:28:30Z,59.923659167619384,10.750018567586034,1.5,192.6
2025-10-12T10:29:00Z,59.923585831611284,10.749713101128352,1.5,194.39999999999998
2025-10-12T10:29:30Z,59.92350293685677,10.749410088939609,1.5,196.2
2025-10-12T10:30:00Z,59.923410565162946,10.74910983005625,1.5,198.0
2025-10-12T10:30:30Z,59.92330880768954,10.748812620797548,1.5,199.8
2025-10-12T10:31:00Z,59.923197764858884,10.748518754473153,1.5,201.6
2025-10-12T10:31:30Z,59.923077546256835,10.748228521093653,1.5,203.4
2025-10-12T10:32:00Z,59.92294827052466,10.74794220708435,1.5,205.20000000000002
2025-10-12T10:32:30Z,59.92281006524188,10.747660095002605,1.5,207.0
2025-10-12T10:33:00Z,59.92266306680044,10.747382463258983,1.5,208.8
2025-10-12T10:33:30Z,59.92250742027004,10.747109585842496,1.5,210.60000000000002
2025-10-12T10:34:00Z,59.92234327925502,10.74684173205021,1.5,212.40000000000003
2025-10-12T10:34:30Z,59.922170805742745,10.746579166221478,1.5,214.2
2025-10-12T10:35:00Z,59.92199016994375,10.746322147477075,1.5,216.0
2025-10-12T10:35:30Z,59.92180155012375,10.746070929463471,1.5,217.79999999999998
2025-10-12T10:36:00Z,59.92160513242776,10.745825760102512,1.5,219.60000000000002
2025-10-12T10:36:30Z,59.9214011106963,10.745586881346764,1.5,221.4
2025-10-12T10:37:00Z,59.92118968627421,10.745354528940714,1.5,223.20000000000002
2025-10-12T10:37:30Z,59.92097106781186,10.745128932188134,1.5,225.0
2025-10-12T10:38:00Z,59.920745471059284,10.744910313725786,1.5,226.79999999999998
2025-10-12T10:38:30Z,59.92051311865323,10.744698889303695,1.5,228.6
2025-10-12T10:39:00Z,59.92027423989749,10.744494867572243,1.5,230.4
2025-10-12T10:39:30Z,59.92002907053653,10.744298449876243,1.5,232.20000000000002
2025-10-12T10:40:00Z,59.91977785252292,10.744109830056251,1.5,234.0
2025-10-12T10:40:30Z,59.91952083377852,10.743929194257255,1.5,235.8
2025-10-12T10:41:00Z,59.919258267949786,10.74375672074498,1.5,237.6
2025-10-12T10:41:30Z,59.9189904141575,10.743592579729961,1.5,239.4
2025-10-12T10:42:00Z,59.91871753674101,10.743436933199561,1.5,241.2
2025-10-12T10:42:30Z,59.91843990499739,10.743289934758117,1.5,243.0
2025-10-12T10:43:00Z,59.91815779291565,10.74315172947534,1.5,244.79999999999998
2025-10-12T10:43:30Z,59.91787147890635,10.74302245374316,1.5,246.6
2025-10-12T10:44:00Z,59.91758124552685,10.742902235141118,1.5,248.39999999999998
2025-10-12T10:44:30Z,59.91728737920245,10.742791192310458,1.5,250.20000000000002
2025-10-12T10:45:00Z,59.916990169943745,10.742689434837049,1.5,252.0
2025-10-12T10:45:30Z,59.91668991106039,10.742597063143231,1.5,253.80000000000004
2025-10-12T10:46:00Z,59.91638689887165,10.742514168388714,1.5,255.6
2025-10-12T10:46:30Z,59.91608143241396,10.742440832380613,1.5,257.40000000000003
2025-10-12T10:47:00Z,59.915773813145854,10.742377127492713,1.5,259.2
2025-10-12T10:47:30Z,59.9154643446504,10.742323116594049,1.5,261.0
2025-10-12T10:48:00Z,59.91515333233564,10.742278852986855,1.5,262.8
2025-10-12T10:48:30Z,59.91484108313318,10.74224438035397,1.5,264.6
2025-10-12T10:49:00Z,59.91452790519529,10.742219732715718,1.5,266.4
2025-10-12T10:49:30Z,59.91421410759078,10.742204934396343,1.5,268.20000000000005
2025-10-12T10:50:00Z,59.9139,10.7422,1.5,270.0
2025-10-12T10:50:30Z,59.913585892409216,10.742204934396343,1.5,271.8
2025-10-12T10:51:00Z,59.913272094804704,10.742219732715718,1.5,273.6
2025-10-12T10:51:30Z,59.91295891686681,10.74224438035397,1.5,275.4
2025-10-12T10:52:00Z,59.912646667664355,10.742278852986855,1.5,277.20000000000005
2025-10-12T10:52:30Z,59.912335655349594,10.742323116594049,1.5,279.0
2025-10-12T10:53:00Z,59.91202618685414,10.742377127492713,1.5,280.8
2025-10-12T10:53:30Z,59.911718567586036,10.742440832380613,1.5,282.6
2025-10-12T10:54:00Z,59.911413101128346,10.742514168388714,1.5,284.4
2025-10-12T10:54:30Z,59.91111008893961,10.742597063143231,1.5,286.20000000000005
2025-10-12T10:55:00Z,59.91080983005625,10.742689434837049,1.5,288.0
2025-10-12T10:55:30Z,59.91051262079755,10.742791192310458,1.5,289.8
2025-10-12T10:56:00Z,59.91021875447315,10.742902235141118,1.5,291.6
2025-10-12T10:56:30Z,59.90992852109365,10.74302245374316,1.5,293.4
2025-10-12T10:57:00Z,59.909642207084346,10.74315172947534,1.5,295.2
2025-10-12T10:57:30Z,59.909360095002604,10.743289934758117,1.5,297.0
2025-10-12T10:58:00Z,59.90908246325898,10.743436933199561,1.5,298.79999999999995
2025-10-12T10:58:30Z,59.9088095858425,10.743592579729961,1.5,300.6
2025-10-12T10:59:00Z,59.90854173205021,10.74375672074498,1.5,302.4
2025-10-12T10:59:30Z,59.908279166221476,10.743929194257255,1.5,304.2
2025-10-12T11:00:00Z,59.90802214747708,10.744109830056251,1.5,306.0
2025-10-12T11:00:30Z,59.90777092946347,10.744298449876243,1.5,307.79999999999995
2025-10-12T11:01:00Z,59.90752576010251,10.744494867572243,1.5,309.6
2025-10-12T11:01:30Z,59.907286881346764,10.744698889303695,1.5,311.4
2025-10-12T11:02:00Z,59.90705452894071,10.744910313725786,1.5,313.2
2025-10-12T11:02:30Z,59.906828932188134,10.745128932188134,1.5,315.0
2025-10-12T11:03:00Z,59.906610313725785,10.745354528940714,1.5,316.8
2025-10-12T11:03:30Z,59.906398889303695,10.745586881346764,1.5,318.6
2025-10-12T11:04:00Z,59.90619486757224,10.745825760102512,1.5,320.40000000000003
2025-10-12T11:04:30Z,59.90599844987624,10.746070929463471,1.5,322.2
2025-10-12T11:05:00Z,59.90580983005625,10.746322147477075,1.5,324.0
2025-10-12T11:05:30Z,59.90562919425725,10.746579166221478,1.5,325.8
2025-10-12T11:06:00Z,59.90545672074498,10.74684173205021,1.5,327.6
2025-10-12T11:06:30Z,59.90529257972996,10.747109585842496,1.5,329.4
2025-10-12T11:07:00Z,59.90513693319956,10.747382463258983,1.5,331.20000000000005
2025-10-12T11:07:30Z,59.90498993475811,10.747660095002605,1.5,333.0
2025-10-12T11:08:00Z,59.90485172947534,10.74794220708435,1.5,334.80000000000007
2025-10-12T11:08:30Z,59.90472245374316,10.748228521093653,1.5,336.6
2025-10-12T11:09:00Z,59.90460223514111,10.748518754473153,1.5,338.4
2025-10-12T11:09:30Z,59.90449119231046,10.748812620797548,1.5,340.2
2025-10-12T11:10:00Z,59.90438943483705,10.74910983005625,1.5,342.0
2025-10-12T11:10:30Z,59.904297063143225,10.749410088939609,1.5,343.79999999999995
2025-10-12T11:11:00Z,59.90421416838871,10.749713101128352,1.5,345.59999999999997
2025-10-12T11:11:30Z,59.90414083238061,10.750018567586034,1.5,347.4
2025-10-12T11:12:00Z,59.90407712749271,10.750326186854142,1.5,349.20000000000005
2025-10-12T11:12:30Z,59.90402311659405,10.750635655349598,1.5,351.0
2025-10-12T11:13:00Z,59.90397885298685,10.750946667664357,1.5,352.8
2025-10-12T11:13:30Z,59.90394438035397,10.751258916866815,1.5,354.59999999999997
2025-10-12T11:14:00Z,59.903919732715714,10.751572094804708,1.5,356.40000000000003
2025-10-12T11:14:30Z,59.903904934396344,10.751885892409218,1.5,358.20000000000005
2025-10-12T11:15:00Z,59.9039,10.7522,1.5,0.0
2025-10-12T11:15:30Z,59.903904934396344,10.752514107590782,1.5,1.8000000000000114
2025-10-12T11:16:00Z,59.903919732715714,10.752827905195293,1.5,3.599999999999966
2025-10-12T11:16:30Z,59.90394438035397,10.753141083133185,1.5,5.400000000000034
2025-10-12T11:17:00Z,59.90397885298685,10.753453332335644,1.5,7.199999999999989
2025-10-12T11:17:30Z,59.90402311659405,10.753764344650403,1.5,9.0
2025-10-12T11:18:00Z,59.90407712749271,10.754073813145858,1.5,10.800000000000011
2025-10-12T11:18:30Z,59.90414083238061,10.754381432413966,1.5,12.600000000000023
2025-10-12T11:19:00Z,59.90421416838871,10.754686898871649,1.5,14.400000000000034
2025-10-12T11:19:30Z,59.904297063143225,10.754989911060392,1.5,16.19999999999999
2025-10-12T11:20:00Z,59.90438943483705,10.75529016994375,1.5,18.0
2025-10-12T11:20:30Z,59.90449119231046,10.755587379202453,1.5,19.80000000000001
2025-10-12T11:21:00Z,59.90460223514111,10.755881245526847,1.5,21.600000000000023
2025-10-12T11:21:30Z,59.90472245374316,10.756171478906348,1.5,23.399999999999977
2025-10-12T11:22:00Z,59.90485172947534,10.75645779291565,1.5,25.19999999999999
2025-10-12T11:22:30Z,59.90498993475811,10.756739904997396,1.5,27.0
2025-10-12T11:23:00Z,59.90513693319956,10.757017536741017,1.5,28.80000000000001
2025-10-12T11:23:30Z,59.90529257972996,10.757290414157504,1.5,30.599999999999966
2025-10-12T11:24:00Z,59.90545672074498,10.75755826794979,1.5,32.39999999999998
2025-10-12T11:24:30Z,59.90562919425725,10.757820833778522,1.5,34.19999999999999
2025-10-12T11:25:00Z,59.90580983005625,10.758077852522925,1.5,36.0
2025-10-12T11:25:30Z,59.90599844987624,10.75832907053653,1.5,37.799999999999955
